organization,rateCase,snrDb,esN0Db,ebN0Db,actualRate,sigmaSquared,slotBits,slotCount,frames,bitErrors,frameErrors,BER,FER,berCiLow,berCiHigh,ferCiLow,ferCiHigh,boundaryBER,nonBoundaryBER,boundaryToNonBoundaryRatio,firstOutputDelaySymbols,avgDecisionDelaySymbols,medianDecisionDelaySymbols,p95DecisionDelaySymbols,maxDecisionDelaySymbols,fullFrameLastDecisionSymbol,steadyOutputIntervalMean,steadyOutputIntervalP95,outputBatchCount,slotTriggerCount,windowTriggerCount,peakRxBufferSymbols,avgRxBufferSymbols,avgDecodeTimeUs,medianDecodeTimeUs,p95DecodeTimeUs,maxDecodeTimeUs,timingBatchCount,normalizedGoodput,transmittedBits,totalMemoryBytes,ACSCount,tracebackOperations,schemeExecutionDigest,payloadSeed,noiseSeed,frameIndex,caseId,sourceNoiseId,boundaryStatus,gridLayer,stopReason
A_BLOCK_300,R23,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,300,1,1000,121761,1000,0.40587,1.0,0.4041140141771139,0.4076283964354772,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,520.6872999999995,447.5,911.5,4216.7,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,50,6,1000,121599,1000,0.40533,1.0,0.4035743925896409,0.4070880318520248,0.9961732415144448,1.0,0.42969000000000002,0.39315,1.092941625333842,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1769.5186999999985,1574.8,2735.8,6851.7,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,100,3,1000,121599,1000,0.40533,1.0,0.4035743925896409,0.4070880318520248,0.9961732415144448,1.0,0.43527500000000002,0.4007230769230769,1.0862239413368144,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1771.0213000000012,1573.4,2836.0,9327.9,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-3.0,-3.0,-1.1530856918240122,0.65359477124183,0.9976311574844398,150,2,1000,121599,1000,0.40533,1.0,0.4035743925896409,0.4070880318520248,0.9961732415144448,1.0,0.42914999999999998,0.40362857142857145,1.0632299851348481,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1775.1349000000048,1581.1,2936.4,6264.6,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,300,1,1000,109484,1000,0.3649466666666666,1.0,0.3632257156233695,0.3666710763444671,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,535.1726000000002,445.3,1038.3,3975.3,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,50,6,1000,109581,1000,0.3652699999999999,1.0,0.3635487206606813,0.36699472969345,0.9961732415144448,1.0,0.38969999999999999,0.35305500000000001,1.1037940264264774,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1837.6613999999995,1632.4,2974.7,11108.4,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,100,3,1000,109581,1000,0.3652699999999999,1.0,0.3635487206606813,0.36699472969345,0.9961732415144448,1.0,0.39752500000000002,0.36030769230769233,1.1032931255337319,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1796.3522999999998,1586.2,3068.0,7980.0,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-2.5,-2.5,-0.6530856918240122,0.65359477124183,0.8891397050194613,150,2,1000,109581,1000,0.3652699999999999,1.0,0.3635487206606813,0.36699472969345,0.9961732415144448,1.0,0.38545000000000001,0.36382857142857145,1.0594275168839327,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1798.0336999999995,1602.3,2782.8,7526.2,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,300,1,1000,91562,1000,0.3052066666666666,1.0,0.3035613400253411,0.3068569818479048,0.9961732415144448,1.0,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,535.9224999999999,447.2,1015.6,5337.3,5,0.0,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,50,6,1000,91342,1000,0.3044733333333333,1.0,0.3028291285632592,0.306122545423545,0.9961732415144448,1.0,0.32890000000000003,0.29226000000000002,1.125367823171149,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1842.3328,1618.1,3042.1,13668.4,5,0.0,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,100,3,1000,91342,1000,0.3044733333333333,1.0,0.3028291285632592,0.306122545423545,0.9961732415144448,1.0,0.33545000000000003,0.29970769230769229,1.1192572249884505,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1770.8375000000003,1574.2,2683.3,8958.5,5,0.0,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-2.0,-2.0,-0.1530856918240122,0.65359477124183,0.7924465962305566,150,2,1000,91342,1000,0.3044733333333333,1.0,0.3028291285632592,0.306122545423545,0.9961732415144448,1.0,0.33124999999999999,0.30256071428571429,1.0948215824450818,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1791.418,1581.3,2882.3,9248.9,5,0.0,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,300,1,1000,68477,993,0.2282566666666666,0.993,0.2267582704308731,0.2297620220855141,0.9856216845342332,0.9966051315990092,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,552.4264000000002,450.7,1006.4,6991.2,5,0.0045751633986928,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,50,6,1000,68210,994,0.2273666666666666,0.994,0.2258703485783236,0.2288699667304273,0.9869718317581478,0.9972473308581236,0.2482,0.21695,1.1440424060843513,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1835.4857000000015,1615.1,3077.7,9962.5,5,0.0039215686274509,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,100,3,1000,68210,994,0.2273666666666666,0.994,0.2258703485783236,0.2288699667304273,0.9869718317581478,0.9972473308581236,0.25629999999999997,0.22291538461538463,1.1497636219331238,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1855.1278999999977,1625.8,3100.4,23931.9,5,0.0039215686274509,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-1.5,-1.5,0.3469143081759877,0.65359477124183,0.7062687723113771,150,2,1000,68210,994,0.2273666666666666,0.994,0.2258703485783236,0.2288699667304273,0.9869718317581478,0.9972473308581236,0.25519999999999998,0.22537857142857143,1.13231705384591,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1816.9968000000008,1618.0,3016.4,8981.1,5,0.0039215686274509,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,300,1,1000,44772,936,0.14924,0.936,0.1479694228406088,0.1505195599116745,0.9190992674988256,0.9495637991017704,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,557.9036000000003,452.0,1143.5,3994.6,5,0.041830065359477,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,50,6,1000,44683,940,0.1489433333333333,0.94,0.1476738058261788,0.1502218511902258,0.9235289252086432,0.953103527324068,0.16374,0.141545,1.1568052562789219,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1904.3565000000008,1658.0,3182.4,7375.3,5,0.0392156862745098,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,100,3,1000,44683,940,0.1489433333333333,0.94,0.1476738058261788,0.1502218511902258,0.9235289252086432,0.953103527324068,0.16692499999999999,0.14617692307692307,1.1419381150344683,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1875.2393,1641.0,3167.6,13486.0,5,0.0392156862745098,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-1.0,-1.0,0.8469143081759877,0.65359477124183,0.6294627058970836,150,2,1000,44683,940,0.1489433333333333,0.94,0.1476738058261788,0.1502218511902258,0.9235289252086432,0.953103527324068,0.1774,0.14691071428571428,1.2075361614197155,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1878.2155000000007,1656.8,3064.9,7715.2,5,0.0392156862745098,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,300,1,1000,23128,750,0.0770933333333333,0.75,0.0761442418373599,0.0780532552142583,0.7222397197409139,0.7758469010163086,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,526.5392999999998,454.0,928.6,4137.0,5,0.1633986928104575,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,50,6,1000,23338,762,0.0777933333333333,0.762,0.076840273122595,0.078757206002445,0.7346343310291412,0.787360447524428,0.087129999999999999,0.073124999999999996,1.1915213675213676,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1812.487199999999,1641.1,2777.4,6480.4,5,0.1555555555555555,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,100,3,1000,23338,762,0.0777933333333333,0.762,0.076840273122595,0.078757206002445,0.7346343310291412,0.787360447524428,0.088800000000000004,0.076100000000000001,1.1668856767411302,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1794.422800000001,1601.7,2822.2,9117.6,5,0.1555555555555555,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,-0.5,-0.5,1.3469143081759878,0.65359477124183,0.5610092271509816,150,2,1000,23338,762,0.0777933333333333,0.762,0.076840273122595,0.078757206002445,0.7346343310291412,0.787360447524428,0.095699999999999993,0.076514285714285715,1.2507468259895442,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1814.2256999999968,1615.0,2914.5,10517.3,5,0.1555555555555555,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,0.0,0.0,1.846914308175988,0.65359477124183,0.5,300,1,1000,9814,476,0.0327133333333333,0.4759999999999999,0.0320827501665335,0.0333558834301479,0.445196958428318,0.5069867259789885,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,533.828,456.0,952.0,7102.5,5,0.3424836601307189,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,0.0,0.0,1.846914308175988,0.65359477124183,0.5,50,6,1000,9834,479,0.0327799999999999,0.4789999999999999,0.032148789701058,0.0334231755216636,0.4481771504618108,0.5099835733945823,0.036229999999999998,0.031054999999999999,1.1666398325551441,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1833.0904000000012,1635.8,2776.4,8664.5,5,0.3405228758169934,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,0.0,0.0,1.846914308175988,0.65359477124183,0.5,100,3,1000,9834,479,0.0327799999999999,0.4789999999999999,0.032148789701058,0.0334231755216636,0.4481771504618108,0.5099835733945823,0.035424999999999998,0.032373076923076921,1.0942734941190448,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1795.9593000000018,1601.7,2721.6,10560.6,5,0.3405228758169934,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,0.0,0.0,1.846914308175988,0.65359477124183,0.5,150,2,1000,9834,479,0.0327799999999999,0.4789999999999999,0.032148789701058,0.0334231755216636,0.4481771504618108,0.5099835733945823,0.039100000000000003,0.032328571428571429,1.209456473707468,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1771.0669,1596.4,2841.3,4876.0,5,0.3405228758169934,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,300,1,1000,3234,229,0.01078,0.229,0.0104166890438381,0.0111558395856295,0.2040231297505251,0.2560509733486457,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,520.9863999999999,457.6,940.0,2534.8,5,0.5039215686274509,459,59776,39168000,306000,10513179892356530307,2026072001,2026072904,0-999,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,50,6,1000,3248,230,0.0108266666666666,0.23,0.0104625650036341,0.0112032957640616,0.2049796937202305,0.2570867558619692,0.0114,0.010540000000000001,1.0815939278937381,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1798.130600000001,1624.2,2751.2,7250.0,5,0.5032679738562091,459,26112,143998000,1090000,15375141457908267251,2026072001,2026072904,0-999,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,100,3,1000,3248,230,0.0108266666666666,0.23,0.0104625650036341,0.0112032957640616,0.2049796937202305,0.2570867558619692,0.0099000000000000008,0.010969230769230769,0.90252454417952321,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1774.8649000000005,1620.9,2632.8,6000.9,5,0.5032679738562091,459,26112,143998000,1090000,17392743227412876723,2026072001,2026072904,0-999,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,0.5,0.5,2.346914308175988,0.65359477124183,0.4456254690668727,150,2,1000,3248,230,0.0108266666666666,0.23,0.0104625650036341,0.0112032957640616,0.2049796937202305,0.2570867558619692,0.013299999999999999,0.01065,1.2488262910798122,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1792.7500999999995,1621.9,2687.4,14895.4,5,0.5032679738562091,459,26112,143998000,1090000,11141291333943044239,2026072001,2026072904,0-999,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,1.0,1.0,2.846914308175988,0.65359477124183,0.3971641173621407,300,1,2268,2108,200,0.0030981775426219,0.0881834215167548,0.0029689014602714,0.0032330644924385,0.0771987805663823,0.1005607445328412,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,569.6778659611994,465.8,1081.7,7380.5,5,0.5959585480282648,459,59776,88833024,694008,3445911850436835331,2026072001,2026072904,0-2267,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,1.0,1.0,2.846914308175988,0.65359477124183,0.3971641173621407,50,6,2268,2137,202,0.0031407995296884,0.0890652557319223,0.0030106210335401,0.0032765884120279,0.0780268168947869,0.1014933944461942,0.0034391534391534392,0.0029916225749559082,1.1495946941783346,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1943.480335097004,1685.2,3254.8,13413.0,5,0.5953821857961292,459,26112,326587464,2472120,14816846667933159515,2026072001,2026072904,0-2267,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,1.0,1.0,2.846914308175988,0.65359477124183,0.3971641173621407,100,3,2268,2137,202,0.0031407995296884,0.0890652557319223,0.0030106210335401,0.0032765884120279,0.0780268168947869,0.1014933944461942,0.0038139329805996474,0.0030372405372405373,1.2557230597431603,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1891.2576719576705,1662.6,3026.7,11359.7,5,0.5953821857961292,459,26112,326587464,2472120,4623877363009169483,2026072001,2026072904,0-2267,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,1.0,1.0,2.846914308175988,0.65359477124183,0.3971641173621407,150,2,2268,2137,202,0.0031407995296884,0.0890652557319223,0.0030106210335401,0.0032765884120279,0.0780268168947869,0.1014933944461942,0.002976190476190476,0.0031525573192239861,0.94405594405594395,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1905.342724867728,1656.8,3238.6,16987.5,5,0.5953821857961292,459,26112,326587464,2472120,18086155661335348847,2026072001,2026072904,0-2267,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,1.5,1.5,3.346914308175988,0.65359477124183,0.3539728921920689,300,1,7121,1610,200,0.0007536394701118,0.0280859429855357,0.0007177273689311,0.0007913470409239,0.0244955975577115,0.0321851666606599,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,543.8260356691477,466.0,955.0,9621.0,5,0.6352379457610877,459,59776,278915328,2179026,13608343452578075603,2026072001,2026072904,0-7120,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,1.5,1.5,3.346914308175988,0.65359477124183,0.3539728921920689,50,6,7121,1610,200,0.0007536394701118,0.0280859429855357,0.0007177273689311,0.0007913470409239,0.0244955975577115,0.0321851666606599,0.00077657632355006322,0.0007421710433927819,1.0463576158940397,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1862.6778823198963,1678.3,2865.3,11907.3,5,0.6352379457610877,459,26112,1025409758,7761890,3720321776081522106,2026072001,2026072904,0-7120,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,1.5,1.5,3.346914308175988,0.65359477124183,0.3539728921920689,100,3,7121,1610,200,0.0007536394701118,0.0280859429855357,0.0007177273689311,0.0007913470409239,0.0244955975577115,0.0321851666606599,0.00077938491784861682,0.00074967863199853092,1.0396253602305476,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1852.1261620558848,1680.6,2815.7,10900.7,5,0.6352379457610877,459,26112,1025409758,7761890,11469446447152091440,2026072001,2026072904,0-7120,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,1.5,1.5,3.346914308175988,0.65359477124183,0.3539728921920689,150,2,7121,1610,200,0.0007536394701118,0.0280859429855357,0.0007177273689311,0.0007913470409239,0.0244955975577115,0.0321851666606599,0.00051256845948602727,0.00077085882801372196,0.66493168510084588,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1856.242353602025,1674.0,2877.0,14969.4,5,0.6352379457610877,459,26112,1025409758,7761890,5540722467488841842,2026072001,2026072904,0-7120,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
A_BLOCK_300,R23,2.0,2.0,3.846914308175988,0.65359477124183,0.3154786722400966,300,1,29834,1382,200,0.0001544099573193,0.0067037608098143,0.0001464814536562,0.0001627675319366,0.0058391966701276,0.0076953433326415,NOT_APPLICABLE,NOT_APPLICABLE,NOT_APPLICABLE,457,233.0,232,435,457,458,0.0,0,1,1,0,459,459.0,539.3587685191432,467.2,933.4,10947.4,5,0.6492132282288796,459,59776,1168538112,9129204,14446378879739196227,2026072001,2026072904,0-29833,CC-O-R23-A_BLOCK_300,STAGE14-2300,NOT_APPLICABLE,coarse,TARGET_ERRORS_REACHED
B_CONT_50x6,R23,2.0,2.0,3.846914308175988,0.65359477124183,0.3154786722400966,50,6,29834,1382,200,0.0001544099573193,0.0067037608098143,0.0001464814536562,0.0001627675319366,0.0058391966701276,0.0076953433326415,0.00014949386605885901,0.00015686800294965477,0.95299145299145294,223,173.0,198,256,270,458,78.0,84,9,4,9,272,207.75,1853.3823590534464,1687.4,2763.1,16270.7,5,0.6492132282288796,459,26112,4296036332,32519060,458016296312376925,2026072001,2026072904,0-29833,CC-O-R23-B_CONT_50x6,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
C_CONT_100x3,R23,2.0,2.0,3.846914308175988,0.65359477124183,0.3154786722400966,100,3,29834,1382,200,0.0001544099573193,0.0067037608098143,0.0001464814536562,0.0001627675319366,0.0058391966701276,0.0076953433326415,0.00014161694710732722,0.00015637811273662986,0.90560593569662007,298,193.25,210,322,345,458,159.0,159,9,2,9,347,265.5,1840.649145270499,1676.1,2754.2,21413.7,5,0.6492132282288796,459,26112,4296036332,32519060,2820450536145404773,2026072001,2026072904,0-29833,CC-O-R23-C_CONT_100x3,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
D_CONT_150x2,R23,2.0,2.0,3.846914308175988,0.65359477124183,0.3154786722400966,150,2,29834,1382,200,0.0001544099573193,0.0067037608098143,0.0001464814536562,0.0001627675319366,0.0058391966701276,0.0076953433326415,0.00012569551518401824,0.00015646098890048746,0.80336648814078049,223,213.5,210,397,420,458,234.0,234,9,2,9,422,323.25,1834.7175906683613,1672.0,2756.2,16549.3,5,0.6492132282288796,459,26112,4296036332,32519060,15089129249703883593,2026072001,2026072904,0-29833,CC-O-R23-D_CONT_150x2,STAGE14-2300,APPLICABLE,coarse,TARGET_ERRORS_REACHED
