messageIndex,messageBits,receivedBits,syndromeBefore,syndromeAfter,lookupHit,correctedPosition,status,correctedCodeword,decodedMessage
839,01101000111,011010001111100,0000,0000,false,-1,NO_ERROR,011010001111100,01101000111
840,01101001000,011010010001110,0000,0000,false,-1,NO_ERROR,011010010001110,01101001000
841,01101001001,011010010011101,0000,0000,false,-1,NO_ERROR,011010010011101,01101001001
842,01101001010,011010010101000,0000,0000,false,-1,NO_ERROR,011010010101000,01101001010
843,01101001011,011010010111011,0000,0000,false,-1,NO_ERROR,011010010111011,01101001011
844,01101001100,011010011000010,0000,0000,false,-1,NO_ERROR,011010011000010,01101001100
845,01101001101,011010011010001,0000,0000,false,-1,NO_ERROR,011010011010001,01101001101
846,01101001110,011010011100100,0000,0000,false,-1,NO_ERROR,011010011100100,01101001110
847,01101001111,011010011110111,0000,0000,false,-1,NO_ERROR,011010011110111,01101001111
848,01101010000,011010100000000,0000,0000,false,-1,NO_ERROR,011010100000000,01101010000
849,01101010001,011010100010011,0000,0000,false,-1,NO_ERROR,011010100010011,01101010001
850,01101010010,011010100100110,0000,0000,false,-1,NO_ERROR,011010100100110,01101010010
851,01101010011,011010100110101,0000,0000,false,-1,NO_ERROR,011010100110101,01101010011
852,01101010100,011010101001100,0000,0000,false,-1,NO_ERROR,011010101001100,01101010100
853,01101010101,011010101011111,0000,0000,false,-1,NO_ERROR,011010101011111,01101010101
854,01101010110,011010101101010,0000,0000,false,-1,NO_ERROR,011010101101010,01101010110
855,01101010111,011010101111001,0000,0000,false,-1,NO_ERROR,011010101111001,01101010111
856,01101011000,011010110001011,0000,0000,false,-1,NO_ERROR,011010110001011,01101011000
857,01101011001,011010110011000,0000,0000,false,-1,NO_ERROR,011010110011000,01101011001
858,01101011010,011010110101101,0000,0000,false,-1,NO_ERROR,011010110101101,01101011010
859,01101011011,011010110111110,0000,0000,false,-1,NO_ERROR,011010110111110,01101011011
860,01101011100,011010111000111,0000,0000,false,-1,NO_ERROR,011010111000111,01101011100
861,01101011101,011010111010100,0000,0000,false,-1,NO_ERROR,011010111010100,01101011101
862,01101011110,011010111100001,0000,0000,false,-1,NO_ERROR,011010111100001,01101011110
863,01101011111,011010111110010,0000,0000,false,-1,NO_ERROR,011010111110010,01101011111
864,01101100000,011011000001111,0000,0000,false,-1,NO_ERROR,011011000001111,01101100000
865,01101100001,011011000011100,0000,0000,false,-1,NO_ERROR,011011000011100,01101100001
866,01101100010,011011000101001,0000,0000,false,-1,NO_ERROR,011011000101001,01101100010
867,01101100011,011011000111010,0000,0000,false,-1,NO_ERROR,011011000111010,01101100011
868,01101100100,011011001000011,0000,0000,false,-1,NO_ERROR,011011001000011,01101100100
869,01101100101,011011001010000,0000,0000,false,-1,NO_ERROR,011011001010000,01101100101
870,01101100110,011011001100101,0000,0000,false,-1,NO_ERROR,011011001100101,01101100110
871,01101100111,011011001110110,0000,0000,false,-1,NO_ERROR,011011001110110,01101100111
872,01101101000,011011010000100,0000,0000,false,-1,NO_ERROR,011011010000100,01101101000
873,01101101001,011011010010111,0000,0000,false,-1,NO_ERROR,011011010010111,01101101001
874,01101101010,011011010100010,0000,0000,false,-1,NO_ERROR,011011010100010,01101101010
875,01101101011,011011010110001,0000,0000,false,-1,NO_ERROR,011011010110001,01101101011
876,01101101100,011011011001000,0000,0000,false,-1,NO_ERROR,011011011001000,01101101100
877,01101101101,011011011011011,0000,0000,false,-1,NO_ERROR,011011011011011,01101101101
878,01101101110,011011011101110,0000,0000,false,-1,NO_ERROR,011011011101110,01101101110
879,01101101111,011011011111101,0000,0000,false,-1,NO_ERROR,011011011111101,01101101111
880,01101110000,011011100001010,0000,0000,false,-1,NO_ERROR,011011100001010,01101110000
881,01101110001,011011100011001,0000,0000,false,-1,NO_ERROR,011011100011001,01101110001
882,01101110010,011011100101100,0000,0000,false,-1,NO_ERROR,011011100101100,01101110010
883,01101110011,011011100111111,0000,0000,false,-1,NO_ERROR,011011100111111,01101110011
884,01101110100,011011101000110,0000,0000,false,-1,NO_ERROR,011011101000110,01101110100
885,01101110101,011011101010101,0000,0000,false,-1,NO_ERROR,011011101010101,01101110101
886,01101110110,011011101100000,0000,0000,false,-1,NO_ERROR,011011101100000,01101110110
887,01101110111,011011101110011,0000,0000,false,-1,NO_ERROR,011011101110011,01101110111
888,01101111000,011011110000001,0000,0000,false,-1,NO_ERROR,011011110000001,01101111000
889,01101111001,011011110010010,0000,0000,false,-1,NO_ERROR,011011110010010,01101111001
890,01101111010,011011110100111,0000,0000,false,-1,NO_ERROR,011011110100111,01101111010
891,01101111011,011011110110100,0000,0000,false,-1,NO_ERROR,011011110110100,01101111011
892,01101111100,011011111001101,0000,0000,false,-1,NO_ERROR,011011111001101,01101111100
893,01101111101,011011111011110,0000,0000,false,-1,NO_ERROR,011011111011110,01101111101
894,01101111110,011011111101011,0000,0000,false,-1,NO_ERROR,011011111101011,01101111110
895,01101111111,011011111111000,0000,0000,false,-1,NO_ERROR,011011111111000,01101111111
896,01110000000,011100000001100,0000,0000,false,-1,NO_ERROR,011100000001100,01110000000
897,01110000001,011100000011111,0000,0000,false,-1,NO_ERROR,011100000011111,01110000001
898,01110000010,011100000101010,0000,0000,false,-1,NO_ERROR,011100000101010,01110000010
899,01110000011,011100000111001,0000,0000,false,-1,NO_ERROR,011100000111001,01110000011
900,01110000100,011100001000000,0000,0000,false,-1,NO_ERROR,011100001000000,01110000100
901,01110000101,011100001010011,0000,0000,false,-1,NO_ERROR,011100001010011,01110000101
902,01110000110,011100001100110,0000,0000,false,-1,NO_ERROR,011100001100110,01110000110
903,01110000111,011100001110101,0000,0000,false,-1,NO_ERROR,011100001110101,01110000111
904,01110001000,011100010000111,0000,0000,false,-1,NO_ERROR,011100010000111,01110001000
905,01110001001,011100010010100,0000,0000,false,-1,NO_ERROR,011100010010100,01110001001
906,01110001010,011100010100001,0000,0000,false,-1,NO_ERROR,011100010100001,01110001010
907,01110001011,011100010110010,0000,0000,false,-1,NO_ERROR,011100010110010,01110001011
908,01110001100,011100011001011,0000,0000,false,-1,NO_ERROR,011100011001011,01110001100
909,01110001101,011100011011000,0000,0000,false,-1,NO_ERROR,011100011011000,01110001101
910,01110001110,011100011101101,0000,0000,false,-1,NO_ERROR,011100011101101,01110001110
911,01110001111,011100011111110,0000,0000,false,-1,NO_ERROR,011100011111110,01110001111
912,01110010000,011100100001001,0000,0000,false,-1,NO_ERROR,011100100001001,01110010000
913,01110010001,011100100011010,0000,0000,false,-1,NO_ERROR,011100100011010,01110010001
914,01110010010,011100100101111,0000,0000,false,-1,NO_ERROR,011100100101111,01110010010
915,01110010011,011100100111100,0000,0000,false,-1,NO_ERROR,011100100111100,01110010011
916,01110010100,011100101000101,0000,0000,false,-1,NO_ERROR,011100101000101,01110010100
917,01110010101,011100101010110,0000,0000,false,-1,NO_ERROR,011100101010110,01110010101
918,01110010110,011100101100011,0000,0000,false,-1,NO_ERROR,011100101100011,01110010110
919,01110010111,011100101110000,0000,0000,false,-1,NO_ERROR,011100101110000,01110010111
920,01110011000,011100110000010,0000,0000,false,-1,NO_ERROR,011100110000010,01110011000
921,01110011001,011100110010001,0000,0000,false,-1,NO_ERROR,011100110010001,01110011001
922,01110011010,011100110100100,0000,0000,false,-1,NO_ERROR,011100110100100,01110011010
923,01110011011,011100110110111,0000,0000,false,-1,NO_ERROR,011100110110111,01110011011
924,01110011100,011100111001110,0000,0000,false,-1,NO_ERROR,011100111001110,01110011100
925,01110011101,011100111011101,0000,0000,false,-1,NO_ERROR,011100111011101,01110011101
926,01110011110,011100111101000,0000,0000,false,-1,NO_ERROR,011100111101000,01110011110
927,01110011111,011100111111011,0000,0000,false,-1,NO_ERROR,011100111111011,01110011111
928,01110100000,011101000000110,0000,0000,false,-1,NO_ERROR,011101000000110,01110100000
929,01110100001,011101000010101,0000,0000,false,-1,NO_ERROR,011101000010101,01110100001
930,01110100010,011101000100000,0000,0000,false,-1,NO_ERROR,011101000100000,01110100010
931,01110100011,011101000110011,0000,0000,false,-1,NO_ERROR,011101000110011,01110100011
932,01110100100,011101001001010,0000,0000,false,-1,NO_ERROR,011101001001010,01110100100
933,01110100101,011101001011001,0000,0000,false,-1,NO_ERROR,011101001011001,01110100101
934,01110100110,011101001101100,0000,0000,false,-1,NO_ERROR,011101001101100,01110100110
935,01110100111,011101001111111,0000,0000,false,-1,NO_ERROR,011101001111111,01110100111
936,01110101000,011101010001101,0000,0000,false,-1,NO_ERROR,011101010001101,01110101000
937,01110101001,011101010011110,0000,0000,false,-1,NO_ERROR,011101010011110,01110101001
938,01110101010,011101010101011,0000,0000,false,-1,NO_ERROR,011101010101011,01110101010
939,01110101011,011101010111000,0000,0000,false,-1,NO_ERROR,011101010111000,01110101011
940,01110101100,011101011000001,0000,0000,false,-1,NO_ERROR,011101011000001,01110101100
941,01110101101,011101011010010,0000,0000,false,-1,NO_ERROR,011101011010010,01110101101
942,01110101110,011101011100111,0000,0000,false,-1,NO_ERROR,011101011100111,01110101110
943,01110101111,011101011110100,0000,0000,false,-1,NO_ERROR,011101011110100,01110101111
944,01110110000,011101100000011,0000,0000,false,-1,NO_ERROR,011101100000011,01110110000
945,01110110001,011101100010000,0000,0000,false,-1,NO_ERROR,011101100010000,01110110001
946,01110110010,011101100100101,0000,0000,false,-1,NO_ERROR,011101100100101,01110110010
947,01110110011,011101100110110,0000,0000,false,-1,NO_ERROR,011101100110110,01110110011
948,01110110100,011101101001111,0000,0000,false,-1,NO_ERROR,011101101001111,01110110100
949,01110110101,011101101011100,0000,0000,false,-1,NO_ERROR,011101101011100,01110110101
950,01110110110,011101101101001,0000,0000,false,-1,NO_ERROR,011101101101001,01110110110
951,01110110111,011101101111010,0000,0000,false,-1,NO_ERROR,011101101111010,01110110111
952,01110111000,011101110001000,0000,0000,false,-1,NO_ERROR,011101110001000,01110111000
953,01110111001,011101110011011,0000,0000,false,-1,NO_ERROR,011101110011011,01110111001
954,01110111010,011101110101110,0000,0000,false,-1,NO_ERROR,011101110101110,01110111010
955,01110111011,011101110111101,0000,0000,false,-1,NO_ERROR,011101110111101,01110111011
956,01110111100,011101111000100,0000,0000,false,-1,NO_ERROR,011101111000100,01110111100
957,01110111101,011101111010111,0000,0000,false,-1,NO_ERROR,011101111010111,01110111101
958,01110111110,011101111100010,0000,0000,false,-1,NO_ERROR,011101111100010,01110111110
959,01110111111,011101111110001,0000,0000,false,-1,NO_ERROR,011101111110001,01110111111
960,01111000000,011110000001011,0000,0000,false,-1,NO_ERROR,011110000001011,01111000000
961,01111000001,011110000011000,0000,0000,false,-1,NO_ERROR,011110000011000,01111000001
962,01111000010,011110000101101,0000,0000,false,-1,NO_ERROR,011110000101101,01111000010
963,01111000011,011110000111110,0000,0000,false,-1,NO_ERROR,011110000111110,01111000011
964,01111000100,011110001000111,0000,0000,false,-1,NO_ERROR,011110001000111,01111000100
965,01111000101,011110001010100,0000,0000,false,-1,NO_ERROR,011110001010100,01111000101
966,01111000110,011110001100001,0000,0000,false,-1,NO_ERROR,011110001100001,01111000110
967,01111000111,011110001110010,0000,0000,false,-1,NO_ERROR,011110001110010,01111000111
968,01111001000,011110010000000,0000,0000,false,-1,NO_ERROR,011110010000000,01111001000
969,01111001001,011110010010011,0000,0000,false,-1,NO_ERROR,011110010010011,01111001001
970,01111001010,011110010100110,0000,0000,false,-1,NO_ERROR,011110010100110,01111001010
971,01111001011,011110010110101,0000,0000,false,-1,NO_ERROR,011110010110101,01111001011
972,01111001100,011110011001100,0000,0000,false,-1,NO_ERROR,011110011001100,01111001100
973,01111001101,011110011011111,0000,0000,false,-1,NO_ERROR,011110011011111,01111001101
974,01111001110,011110011101010,0000,0000,false,-1,NO_ERROR,011110011101010,01111001110
975,01111001111,011110011111001,0000,0000,false,-1,NO_ERROR,011110011111001,01111001111
976,01111010000,011110100001110,0000,0000,false,-1,NO_ERROR,011110100001110,01111010000
977,01111010001,011110100011101,0000,0000,false,-1,NO_ERROR,011110100011101,01111010001
978,01111010010,011110100101000,0000,0000,false,-1,NO_ERROR,011110100101000,01111010010
979,01111010011,011110100111011,0000,0000,false,-1,NO_ERROR,011110100111011,01111010011
980,01111010100,011110101000010,0000,0000,false,-1,NO_ERROR,011110101000010,01111010100
981,01111010101,011110101010001,0000,0000,false,-1,NO_ERROR,011110101010001,01111010101
982,01111010110,011110101100100,0000,0000,false,-1,NO_ERROR,011110101100100,01111010110
983,01111010111,011110101110111,0000,0000,false,-1,NO_ERROR,011110101110111,01111010111
984,01111011000,011110110000101,0000,0000,false,-1,NO_ERROR,011110110000101,01111011000
985,01111011001,011110110010110,0000,0000,false,-1,NO_ERROR,011110110010110,01111011001
986,01111011010,011110110100011,0000,0000,false,-1,NO_ERROR,011110110100011,01111011010
987,01111011011,011110110110000,0000,0000,false,-1,NO_ERROR,011110110110000,01111011011
988,01111011100,011110111001001,0000,0000,false,-1,NO_ERROR,011110111001001,01111011100
989,01111011101,011110111011010,0000,0000,false,-1,NO_ERROR,011110111011010,01111011101
990,01111011110,011110111101111,0000,0000,false,-1,NO_ERROR,011110111101111,01111011110
991,01111011111,011110111111100,0000,0000,false,-1,NO_ERROR,011110111111100,01111011111
992,01111100000,011111000000001,0000,0000,false,-1,NO_ERROR,011111000000001,01111100000
993,01111100001,011111000010010,0000,0000,false,-1,NO_ERROR,011111000010010,01111100001
994,01111100010,011111000100111,0000,0000,false,-1,NO_ERROR,011111000100111,01111100010
995,01111100011,011111000110100,0000,0000,false,-1,NO_ERROR,011111000110100,01111100011
996,01111100100,011111001001101,0000,0000,false,-1,NO_ERROR,011111001001101,01111100100
997,01111100101,011111001011110,0000,0000,false,-1,NO_ERROR,011111001011110,01111100101
998,01111100110,011111001101011,0000,0000,false,-1,NO_ERROR,011111001101011,01111100110
999,01111100111,011111001111000,0000,0000,false,-1,NO_ERROR,011111001111000,01111100111
1000,01111101000,011111010001010,0000,0000,false,-1,NO_ERROR,011111010001010,01111101000
1001,01111101001,011111010011001,0000,0000,false,-1,NO_ERROR,011111010011001,01111101001
1002,01111101010,011111010101100,0000,0000,false,-1,NO_ERROR,011111010101100,01111101010
1003,01111101011,011111010111111,0000,0000,false,-1,NO_ERROR,011111010111111,01111101011
1004,01111101100,011111011000110,0000,0000,false,-1,NO_ERROR,011111011000110,01111101100
1005,01111101101,011111011010101,0000,0000,false,-1,NO_ERROR,011111011010101,01111101101
1006,01111101110,011111011100000,0000,0000,false,-1,NO_ERROR,011111011100000,01111101110
1007,01111101111,011111011110011,0000,0000,false,-1,NO_ERROR,011111011110011,01111101111
1008,01111110000,011111100000100,0000,0000,false,-1,NO_ERROR,011111100000100,01111110000
1009,01111110001,011111100010111,0000,0000,false,-1,NO_ERROR,011111100010111,01111110001
1010,01111110010,011111100100010,0000,0000,false,-1,NO_ERROR,011111100100010,01111110010
1011,01111110011,011111100110001,0000,0000,false,-1,NO_ERROR,011111100110001,01111110011
1012,01111110100,011111101001000,0000,0000,false,-1,NO_ERROR,011111101001000,01111110100
1013,01111110101,011111101011011,0000,0000,false,-1,NO_ERROR,011111101011011,01111110101
1014,01111110110,011111101101110,0000,0000,false,-1,NO_ERROR,011111101101110,01111110110
1015,01111110111,011111101111101,0000,0000,false,-1,NO_ERROR,011111101111101,01111110111
1016,01111111000,011111110001111,0000,0000,false,-1,NO_ERROR,011111110001111,01111111000
1017,01111111001,011111110011100,0000,0000,false,-1,NO_ERROR,011111110011100,01111111001
1018,01111111010,011111110101001,0000,0000,false,-1,NO_ERROR,011111110101001,01111111010
1019,01111111011,011111110111010,0000,0000,false,-1,NO_ERROR,011111110111010,01111111011
1020,01111111100,011111111000011,0000,0000,false,-1,NO_ERROR,011111111000011,01111111100
1021,01111111101,011111111010000,0000,0000,false,-1,NO_ERROR,011111111010000,01111111101
1022,01111111110,011111111100101,0000,0000,false,-1,NO_ERROR,011111111100101,01111111110
1023,01111111111,011111111110110,0000,0000,false,-1,NO_ERROR,011111111110110,01111111111
1024,10000000000,100000000001001,0000,0000,false,-1,NO_ERROR,100000000001001,10000000000
1025,10000000001,100000000011010,0000,0000,false,-1,NO_ERROR,100000000011010,10000000001
1026,10000000010,100000000101111,0000,0000,false,-1,NO_ERROR,100000000101111,10000000010
